10
10
10
8
10
10
9
10
10
10
8
10
10
8
9
10
2
10
10
10
10
10
10
9
10
10
10
9
8
10
9
9
10
10
8
10
10
10
10
10
0
10
10
10
9
6
0
10
10
10
10
9
9
10
10
8
10
9
10
10
10
10
10
10
9
10
10
10
10
10
10
10
10
10
8
10
7
0
10
10
10
10
10
10
9
10
10
10
10
10
10
10
10
0
10
10
10
8
10
